Date,Date,Region,Confirmed_Cases,Active_Cases,Cured/Discharged,Death,Forecasted,Forecasted_high,Forecasted_low,Confiremd_Cases_Daywise,Forecasted_Cases_Daywise,Forecasted_Cases_high_Daywise,Forecasted_Cases_low_Daywise
05-05-2020,05-05-2020,Mizoram,1,1,0.0,0.0,,,,0,,,
06-05-2020,06-05-2020,Mizoram,1,1,0.0,0.0,,,,0,,,
07-05-2020,07-05-2020,Mizoram,1,1,0.0,0.0,,,,0,,,
08-05-2020,08-05-2020,Mizoram,1,1,0.0,0.0,,,,0,,,
09-05-2020,09-05-2020,Mizoram,1,1,0.0,0.0,,,,0,,,
10-05-2020,10-05-2020,Mizoram,1,0,1.0,0.0,,,,0,,,
11-05-2020,11-05-2020,Mizoram,1,0,1.0,0.0,,,,0,,,
12-05-2020,12-05-2020,Mizoram,1,0,1.0,0.0,,,,0,,,
13-05-2020,13-05-2020,Mizoram,1,0,1.0,0.0,,,,0,,,
14-05-2020,14-05-2020,Mizoram,1,0,1.0,0.0,,,,0,,,
15-05-2020,15-05-2020,Mizoram,1,0,1.0,0.0,,,,0,,,
16-05-2020,16-05-2020,Mizoram,1,0,1.0,0.0,,,,0,,,
17-05-2020,17-05-2020,Mizoram,1,0,1.0,0.0,,,,0,,,
18-05-2020,18-05-2020,Mizoram,1,0,1.0,0.0,,,,0,,,
19-05-2020,19-05-2020,Mizoram,1,0,1.0,0.0,,,,0,,,
20-05-2020,20-05-2020,Mizoram,1,0,1.0,0.0,,,,0,,,
21-05-2020,21-05-2020,Mizoram,1,0,1.0,0.0,,,,0,,,
22-05-2020,22-05-2020,Mizoram,1,0,1.0,0.0,,,,0,,,
23-05-2020,23-05-2020,Mizoram,1,0,1.0,0.0,,,,0,,,
24-05-2020,24-05-2020,Mizoram,1,0,1.0,0.0,,,,0,,,
25-05-2020,25-05-2020,Mizoram,1,0,1.0,0.0,,,,0,,,
26-05-2020,26-05-2020,Mizoram,1,0,1.0,0.0,,,,0,,,
27-05-2020,27-05-2020,Mizoram,1,0,1.0,0.0,,,,0,,,
28-05-2020,28-05-2020,Mizoram,1,0,1.0,0.0,,,,0,,,
29-05-2020,29-05-2020,Mizoram,1,0,1.0,0.0,,,,0,,,
30-05-2020,30-05-2020,Mizoram,1,0,1.0,0.0,,,,0,,,
31-05-2020,31-05-2020,Mizoram,1,0,1.0,0.0,,,,0,,,
01-06-2020,01-06-2020,Mizoram,1,0,1.0,0.0,,,,0,,,
02-06-2020,02-06-2020,Mizoram,1,0,1.0,0.0,,,,0,,,
03-06-2020,03-06-2020,Mizoram,13,12,1.0,0.0,,,,12,,,
04-06-2020,04-06-2020,Mizoram,14,13,1.0,0.0,,,,1,,,
05-06-2020,05-06-2020,Mizoram,17,16,1.0,0.0,,,,3,,,
06-06-2020,06-06-2020,Mizoram,22,21,1.0,0.0,,,,5,,,
07-06-2020,07-06-2020,Mizoram,24,23,1.0,0.0,,,,2,,,
08-06-2020,08-06-2020,Mizoram,34,33,1.0,0.0,,,,10,,,
09-06-2020,09-06-2020,Mizoram,42,41,1.0,0.0,,,,8,,,
10-06-2020,10-06-2020,Mizoram,88,87,1.0,0.0,,,,46,,,
11-06-2020,11-06-2020,Mizoram,93,92,1.0,0.0,,,,5,,,
12-06-2020,12-06-2020,Mizoram,102,101,1.0,0.0,,,,9,,,
13-06-2020,13-06-2020,Mizoram,104,103,1.0,0.0,,,,2,,,
14-06-2020,14-06-2020,Mizoram,107,106,1.0,0.0,,,,3,,,
15-06-2020,15-06-2020,Mizoram,112,111,1.0,0.0,,,,5,,,
16-06-2020,16-06-2020,Mizoram,117,116,1.0,0.0,,,,5,,,
17-06-2020,17-06-2020,Mizoram,121,120,1.0,0.0,,,,4,,,
18-06-2020,18-06-2020,Mizoram,121,120,1.0,0.0,,,,0,,,
19-06-2020,19-06-2020,Mizoram,130,129,1.0,0.0,,,,9,,,
20-06-2020,20-06-2020,Mizoram,130,129,1.0,0.0,,,,0,,,
21-06-2020,21-06-2020,Mizoram,140,131,9.0,0.0,,,,10,,,
22-06-2020,22-06-2020,Mizoram,141,132,9.0,0.0,,,,1,,,
23-06-2020,23-06-2020,Mizoram,141,132,9.0,0.0,,,,0,,,
24-06-2020,24-06-2020,Mizoram,142,133,9.0,0.0,,,,1,,,
25-06-2020,25-06-2020,Mizoram,142,123,19.0,0.0,,,,0,,,
26-06-2020,26-06-2020,Mizoram,145,115,30.0,0.0,,,,3,,,
27-06-2020,27-06-2020,Mizoram,145,115,30.0,0.0,,,,0,,,
28-06-2020,28-06-2020,Mizoram,148,93,55.0,0.0,,,,3,,,
29-06-2020,29-06-2020,Mizoram,148,93,55.0,0.0,,,,0,,,
30-06-2020,30-06-2020,Mizoram,148,93,55.0,0.0,,,,0,,,
01-07-2020,01-07-2020,Mizoram,160,38,122.0,0.0,,,,12,,,
02-07-2020,02-07-2020,Mizoram,160,37,123.0,0.0,,,,0,,,
03-07-2020,03-07-2020,Mizoram,162,36,126.0,0.0,,,,2,,,
04-07-2020,04-07-2020,Mizoram,162,36,126.0,0.0,,,,0,,,
05-07-2020,05-07-2020,Mizoram,164,34,130.0,0.0,,,,2,,,
06-07-2020,06-07-2020,Mizoram,186,56,130.0,0.0,,,,22,,,
07-07-2020,07-07-2020,Mizoram,197,64,133.0,0.0,,,,11,,,
08-07-2020,08-07-2020,Mizoram,197,64,133.0,0.0,,,,0,,,
09-07-2020,09-07-2020,Mizoram,197,64,133.0,0.0,,,,0,,,
10-07-2020,10-07-2020,Mizoram,197,64,133.0,0.0,,,,0,,,
11-07-2020,11-07-2020,Mizoram,226,83,143.0,0.0,,,,29,,,
12-07-2020,12-07-2020,Mizoram,227,77,150.0,0.0,,,,1,,,
13-07-2020,13-07-2020,Mizoram,231,81,150.0,0.0,,,,4,,,
14-07-2020,14-07-2020,Mizoram,233,82,151.0,0.0,,,,2,,,
15-07-2020,15-07-2020,Mizoram,238,79,159.0,0.0,,,,5,,,
16-07-2020,16-07-2020,Mizoram,238,79,159.0,0.0,,,,0,,,
17-07-2020,17-07-2020,Mizoram,272,112,160.0,0.0,,,,34,,,
18-07-2020,18-07-2020,Mizoram,282,122,160.0,0.0,,,,10,,,
19-07-2020,19-07-2020,Mizoram,284,117,167.0,0.0,,,,2,,,
20-07-2020,20-07-2020,Mizoram,284,117,167.0,0.0,,,,0,,,
21-07-2020,21-07-2020,Mizoram,297,129,168.0,0.0,,,,13,,,
22-07-2020,22-07-2020,Mizoram,317,149,168.0,0.0,,,,20,,,
23-07-2020,23-07-2020,Mizoram,317,138,179.0,0.0,,,,0,,,
24-07-2020,24-07-2020,Mizoram,332,149,183.0,0.0,,,,15,,,
25-07-2020,25-07-2020,Mizoram,361,178,183.0,0.0,,,,29,,,
26-07-2020,26-07-2020,Mizoram,361,178,183.0,0.0,,,,0,,,
27-07-2020,27-07-2020,Mizoram,361,168,193.0,0.0,,,,0,,,
28-07-2020,28-07-2020,Mizoram,384,191,193.0,0.0,,,,23,,,
29-07-2020,29-07-2020,Mizoram,384,186,198.0,0.0,,,,0,,,
30-07-2020,30-07-2020,Mizoram,,,,,393.0,405.6115322371129,379.4546432860683,,,,
31-07-2020,31-07-2020,Mizoram,,,,,401.0,419.65149256137323,382.65880340473774,,8.0,14.039960324260335,3.2041601186694493
01-08-2020,01-08-2020,Mizoram,,,,,410.0,432.5202566811814,387.2121046476078,,9.0,12.86876411980819,4.553301242870077
02-08-2020,02-08-2020,Mizoram,,,,,419.0,444.8257520049072,392.5066196063088,,9.0,12.30549532372578,5.294514958700972
03-08-2020,03-08-2020,Mizoram,,,,,428.0,456.8034453226658,398.3068814907255,,9.0,11.977693317758622,5.800261884416727
04-08-2020,04-08-2020,Mizoram,,,,,437.0,468.5740940342497,404.4921329010655,,9.0,11.770648711583874,6.1852514103399585
05-08-2020,05-08-2020,Mizoram,,,,,446.0,480.2094310601536,410.9906409168339,,9.0,11.63533702590388,6.4985080157684365
06-08-2020,06-08-2020,Mizoram,,,,,455.0,491.75619274262,417.7556691957884,,9.0,11.54676168246641,6.765028278954503
07-08-2020,07-08-2020,Mizoram,,,,,464.0,503.2468411336946,424.7547556858832,,9.0,11.490648391074615,6.999086490094783
08-08-2020,08-08-2020,Mizoram,,,,,473.0,514.7050108415049,431.964265778991,,9.0,11.45816970781027,7.209510093107781
09-08-2020,09-08-2020,Mizoram,,,,,483.0,526.1485434726649,439.36635786849735,,10.0,11.443532631159997,7.402092089506368
10-08-2020,10-08-2020,Mizoram,,,,,492.0,537.5912997049389,446.9471712766383,,9.0,11.442756232274064,7.580813408140955
11-08-2020,11-08-2020,Mizoram,,,,,502.0,549.0443018297772,454.6956837119636,,10.0,11.453002124838235,7.748512435325324
12-08-2020,12-08-2020,Mizoram,,,,,512.0,560.5164863725528,462.6029586491001,,10.0,11.472184542775608,7.907274937136492
13-08-2020,13-08-2020,Mizoram,,,,,521.0,572.0152180593585,470.6616313619549,,9.0,11.49873168680574,8.058672712854786
14-08-2020,14-08-2020,Mizoram,,,,,531.0,583.5466515804837,478.86554716023875,,10.0,11.531433521125223,8.203915798283845
15-08-2020,15-08-2020,Mizoram,,,,,541.0,595.1159928618326,487.2095001180473,,10.0,11.569341281348898,8.34395295780854
16-08-2020,16-08-2020,Mizoram,,,,,551.0,606.7276919921429,495.68904014664315,,10.0,11.611699130310285,8.479540028595864
17-08-2020,17-08-2020,Mizoram,,,,,561.0,618.3855884636085,504.3003277538322,,10.0,11.65789647146562,8.61128760718907
18-08-2020,18-08-2020,Mizoram,,,,,572.0,630.0930223864198,513.0400228294241,,11.0,11.70743392281122,8.73969507559184
19-08-2020,19-08-2020,Mizoram,,,,,582.0,641.8529209406292,521.9051981933662,,10.0,11.759898554209485,8.865175363942171
20-08-2020,20-08-2020,Mizoram,,,,,592.0,653.6678664881208,530.8932714837749,,10.0,11.814945547491561,8.988073290408693
21-08-2020,21-08-2020,Mizoram,,,,,603.0,665.5401508868804,540.001950842664,,11.0,11.872284398759575,9.108679358889049
22-08-2020,22-08-2020,Mizoram,,,,,613.0,677.4718192772766,549.229191129665,,10.0,11.931668390396226,9.227240287000996
23-08-2020,23-08-2020,Mizoram,,,,,624.0,689.464705731993,558.5731582720944,,11.0,11.992886454716427,9.343967142429392
24-08-2020,24-08-2020,Mizoram,,,,,635.0,701.52046254451,568.0321999764718,,11.0,12.055756812516961,9.459041704377455
25-08-2020,25-08-2020,Mizoram,,,,,646.0,713.6405844908404,577.6048214667842,,11.0,12.120121946330414,9.572621490312372
26-08-2020,26-08-2020,Mizoram,,,,,657.0,725.8264290803806,587.2896652336353,,11.0,12.185844589540238,9.684843766851145
27-08-2020,27-08-2020,Mizoram,,,,,668.0,738.0792335776781,597.0854940124779,,11.0,12.252804497297461,9.79582877884252
14-04-2020,14-04-2020,Nagaland,1,1,0.0,0.0,,,,,,,
15-04-2020,15-04-2020,Nagaland,0,0,0.0,0.0,,,,-1,,,
16-04-2020,16-04-2020,Nagaland,0,0,0.0,0.0,,,,0,,,
17-04-2020,17-04-2020,Nagaland,0,0,0.0,0.0,,,,0,,,
18-04-2020,18-04-2020,Nagaland,0,0,0.0,0.0,,,,0,,,
19-04-2020,19-04-2020,Nagaland,0,0,0.0,0.0,,,,0,,,
20-04-2020,20-04-2020,Nagaland,0,0,0.0,0.0,,,,0,,,
21-04-2020,21-04-2020,Nagaland,0,0,0.0,0.0,,,,0,,,
26-05-2020,26-05-2020,Nagaland,3,3,0.0,0.0,,,,3,,,
27-05-2020,27-05-2020,Nagaland,4,4,0.0,0.0,,,,1,,,
28-05-2020,28-05-2020,Nagaland,4,4,0.0,0.0,,,,0,,,
29-05-2020,29-05-2020,Nagaland,18,18,0.0,0.0,,,,14,,,
30-05-2020,30-05-2020,Nagaland,25,25,0.0,0.0,,,,7,,,
31-05-2020,31-05-2020,Nagaland,36,36,0.0,0.0,,,,11,,,
01-06-2020,01-06-2020,Nagaland,43,43,0.0,0.0,,,,7,,,
02-06-2020,02-06-2020,Nagaland,43,43,0.0,0.0,,,,0,,,
03-06-2020,03-06-2020,Nagaland,49,49,0.0,0.0,,,,6,,,
04-06-2020,04-06-2020,Nagaland,58,58,0.0,0.0,,,,9,,,
05-06-2020,05-06-2020,Nagaland,80,80,0.0,0.0,,,,22,,,
06-06-2020,06-06-2020,Nagaland,94,94,0.0,0.0,,,,14,,,
07-06-2020,07-06-2020,Nagaland,107,107,0.0,0.0,,,,13,,,
08-06-2020,08-06-2020,Nagaland,118,110,8.0,0.0,,,,11,,,
09-06-2020,09-06-2020,Nagaland,123,115,8.0,0.0,,,,5,,,
10-06-2020,10-06-2020,Nagaland,127,117,10.0,0.0,,,,4,,,
11-06-2020,11-06-2020,Nagaland,128,106,22.0,0.0,,,,1,,,
12-06-2020,12-06-2020,Nagaland,128,106,22.0,0.0,,,,0,,,
13-06-2020,13-06-2020,Nagaland,156,107,49.0,0.0,,,,28,,,
14-06-2020,14-06-2020,Nagaland,163,87,76.0,0.0,,,,7,,,
15-06-2020,15-06-2020,Nagaland,168,80,88.0,0.0,,,,5,,,
16-06-2020,16-06-2020,Nagaland,177,85,92.0,0.0,,,,9,,,
17-06-2020,17-06-2020,Nagaland,179,87,92.0,0.0,,,,2,,,
18-06-2020,18-06-2020,Nagaland,193,90,103.0,0.0,,,,14,,,
19-06-2020,19-06-2020,Nagaland,193,90,103.0,0.0,,,,0,,,
20-06-2020,20-06-2020,Nagaland,198,73,125.0,0.0,,,,5,,,
21-06-2020,21-06-2020,Nagaland,201,63,138.0,0.0,,,,3,,,
22-06-2020,22-06-2020,Nagaland,211,70,141.0,0.0,,,,10,,,
23-06-2020,23-06-2020,Nagaland,280,139,141.0,0.0,,,,69,,,
24-06-2020,24-06-2020,Nagaland,330,189,141.0,0.0,,,,50,,,
25-06-2020,25-06-2020,Nagaland,347,199,148.0,0.0,,,,17,,,
26-06-2020,26-06-2020,Nagaland,355,195,160.0,0.0,,,,8,,,
27-06-2020,27-06-2020,Nagaland,371,209,162.0,0.0,,,,16,,,
28-06-2020,28-06-2020,Nagaland,387,223,164.0,0.0,,,,16,,,
29-06-2020,29-06-2020,Nagaland,415,251,164.0,0.0,,,,28,,,
30-06-2020,30-06-2020,Nagaland,434,266,168.0,0.0,,,,19,,,
01-07-2020,01-07-2020,Nagaland,459,291,168.0,0.0,,,,25,,,
02-07-2020,02-07-2020,Nagaland,459,291,168.0,0.0,,,,0,,,
03-07-2020,03-07-2020,Nagaland,501,319,182.0,0.0,,,,42,,,
04-07-2020,04-07-2020,Nagaland,539,311,228.0,0.0,,,,38,,,
05-07-2020,05-07-2020,Nagaland,563,335,228.0,0.0,,,,24,,,
06-07-2020,06-07-2020,Nagaland,590,359,231.0,0.0,,,,27,,,
07-07-2020,07-07-2020,Nagaland,625,382,243.0,0.0,,,,35,,,
08-07-2020,08-07-2020,Nagaland,625,382,243.0,0.0,,,,0,,,
09-07-2020,09-07-2020,Nagaland,657,353,304.0,0.0,,,,32,,,
10-07-2020,10-07-2020,Nagaland,673,369,304.0,0.0,,,,16,,,
11-07-2020,11-07-2020,Nagaland,732,428,304.0,0.0,,,,59,,,
12-07-2020,12-07-2020,Nagaland,748,435,313.0,0.0,,,,16,,,
13-07-2020,13-07-2020,Nagaland,774,447,327.0,0.0,,,,26,,,
14-07-2020,14-07-2020,Nagaland,845,505,340.0,0.0,,,,71,,,
15-07-2020,15-07-2020,Nagaland,896,550,346.0,0.0,,,,51,,,
16-07-2020,16-07-2020,Nagaland,902,554,348.0,0.0,,,,6,,,
17-07-2020,17-07-2020,Nagaland,916,525,391.0,0.0,,,,14,,,
18-07-2020,18-07-2020,Nagaland,956,551,405.0,0.0,,,,40,,,
19-07-2020,19-07-2020,Nagaland,978,546,432.0,0.0,,,,22,,,
20-07-2020,20-07-2020,Nagaland,988,543,445.0,0.0,,,,10,,,
21-07-2020,21-07-2020,Nagaland,1021,537,484.0,0.0,,,,33,,,
22-07-2020,22-07-2020,Nagaland,1030,545,485.0,0.0,,,,9,,,
23-07-2020,23-07-2020,Nagaland,1084,598,486.0,0.0,,,,54,,,
24-07-2020,24-07-2020,Nagaland,1174,644,530.0,0.0,,,,90,,,
25-07-2020,25-07-2020,Nagaland,1239,701,537.0,1.0,,,,65,,,
26-07-2020,26-07-2020,Nagaland,1289,744,541.0,4.0,,,,50,,,
27-07-2020,27-07-2020,Nagaland,1339,786,549.0,4.0,,,,50,,,
28-07-2020,28-07-2020,Nagaland,1385,811,569.0,5.0,,,,46,,,
29-07-2020,29-07-2020,Nagaland,1460,878,577.0,5.0,,,,75,,,
30-07-2020,30-07-2020,Nagaland,,,,,1429.0,1458.9185880082518,1398.9136273996432,,,,
31-07-2020,31-07-2020,Nagaland,,,,,1473.0,1521.8369960591328,1424.4252570975048,,44.0,62.918408050881,25.51162969786151
01-08-2020,01-08-2020,Nagaland,,,,,1518.0,1580.01829269228,1456.012249256624,,45.0,58.18129663314721,31.58699215911929
02-08-2020,02-08-2020,Nagaland,,,,,1564.0,1636.4827902897607,1490.654291494934,,46.0,56.46449759748066,34.64204223830984
03-08-2020,03-08-2020,Nagaland,,,,,1610.0,1692.1839027249098,1527.3979699390993,,46.0,55.70111243514907,36.743678444165425
04-08-2020,04-08-2020,Nagaland,,,,,1657.0,1747.5709281774914,1565.7939864093562,,47.0,55.38702545258161,38.39601647025688
05-08-2020,05-08-2020,Nagaland,,,,,1704.0,1802.898197162872,1605.588010390338,,47.0,55.32726898538067,39.79402398098182
06-08-2020,06-08-2020,Nagaland,,,,,1752.0,1858.3262689498806,1646.619482613216,,48.0,55.42807178700855,41.03147222287794
07-08-2020,07-08-2020,Nagaland,,,,,1801.0,1913.9641989959232,1688.7793476205838,,49.0,55.637930046042584,42.1598650073679
08-08-2020,08-08-2020,Nagaland,,,,,1851.0,1969.8900711861836,1731.989521527258,,50.0,55.92587219026041,43.21017390667407
09-08-2020,09-08-2020,Nagaland,,,,,1901.0,2026.1620701401673,1776.1918197137331,,50.0,56.27199895398371,44.20229818647522
10-08-2020,10-08-2020,Nagaland,,,,,1952.0,2082.824930993008,1821.3415070448752,,51.0,56.662860852840595,45.149687331142104
11-08-2020,11-08-2020,Nagaland,,,,,2004.0,2139.913926999171,1867.4033102662195,,52.0,57.08899600616314,46.061803221344235
12-08-2020,12-08-2020,Nagaland,,,,,2056.0,2197.4574547197476,1914.3488328166734,,52.0,57.54352772057655,46.945522550453916
13-08-2020,13-08-2020,Nagaland,,,,,2109.0,2255.478776284022,1962.1548125669538,,53.0,58.02132156427433,47.80597975028036
14-08-2020,14-08-2020,Nagaland,,,,,2162.0,2313.997232127286,2010.8019090817681,,53.0,58.51845584326429,48.64709651481439
15-08-2020,15-08-2020,Nagaland,,,,,2217.0,2373.0291085531385,2060.273836057518,,55.0,59.03187642585226,49.471926975749966
16-08-2020,16-08-2020,Nagaland,,,,,2272.0,2432.588273104654,2110.556725951129,,55.0,59.55916455151555,50.2828898936109
17-08-2020,17-08-2020,Nagaland,,,,,2327.0,2492.6866494610886,2161.638655083345,,55.0,60.09837635643453,51.08192913221592
18-08-2020,18-08-2020,Nagaland,,,,,2383.0,2553.3345787815333,2213.5092822950746,,56.0,60.647929320444746,51.8706272117297
19-08-2020,19-08-2020,Nagaland,,,,,2440.0,2614.541099016652,2266.1595696356544,,57.0,61.20652023511866,52.65028734057978
20-08-2020,20-08-2020,Nagaland,,,,,2498.0,2676.3141638628013,2319.5815634087276,,58.0,61.77306484614928,53.421993773073154
21-08-2020,21-08-2020,Nagaland,,,,,2556.0,2738.6608165734287,2373.7682203608465,,58.0,62.346652710627495,54.18665695211894
22-08-2020,22-08-2020,Nagaland,,,,,2615.0,2801.5873295075407,2428.713268133005,,59.0,62.926512934112,54.94504777215843
23-08-2020,23-08-2020,Nagaland,,,,,2675.0,2865.0993173256065,2484.4110920647336,,60.0,63.51198781806579,55.697823931728635
24-08-2020,24-08-2020,Nagaland,,,,,2735.0,2929.201829671456,2540.8566425122026,,60.0,64.10251234584939,56.44555044746903
25-08-2020,25-08-2020,Nagaland,,,,,2796.0,2993.899427708892,2598.04535831161,,61.0,64.69759803743591,57.18871579940742
26-08-2020,26-08-2020,Nagaland,,,,,2858.0,3059.1962478230107,2655.9731030778585,,62.0,65.29682011411887,57.92774476624845
27-08-2020,27-08-2020,Nagaland,,,,,2920.0,3125.0960550229506,2714.63611180181,,62.0,65.89980719993991,58.66300872395141
16-03-2020,16-03-2020,Odisha,1,1,0.0,0.0,,,,,,,
17-03-2020,17-03-2020,Odisha,1,1,0.0,0.0,,,,0,,,
18-03-2020,18-03-2020,Odisha,1,1,0.0,0.0,,,,0,,,
19-03-2020,19-03-2020,Odisha,1,1,0.0,0.0,,,,0,,,
20-03-2020,20-03-2020,Odisha,1,1,0.0,0.0,,,,0,,,
21-03-2020,21-03-2020,Odisha,2,2,0.0,0.0,,,,1,,,
22-03-2020,22-03-2020,Odisha,2,2,0.0,0.0,,,,0,,,
23-03-2020,23-03-2020,Odisha,2,2,0.0,0.0,,,,0,,,
24-03-2020,24-03-2020,Odisha,2,2,0.0,0.0,,,,0,,,
25-03-2020,25-03-2020,Odisha,2,2,0.0,0.0,,,,0,,,
26-03-2020,26-03-2020,Odisha,2,2,0.0,0.0,,,,0,,,
27-03-2020,27-03-2020,Odisha,2,2,0.0,0.0,,,,0,,,
28-03-2020,28-03-2020,Odisha,3,3,0.0,0.0,,,,1,,,
29-03-2020,29-03-2020,Odisha,3,3,0.0,0.0,,,,0,,,
30-03-2020,30-03-2020,Odisha,3,3,0.0,0.0,,,,0,,,
31-03-2020,31-03-2020,Odisha,3,3,0.0,0.0,,,,0,,,
01-04-2020,01-04-2020,Odisha,4,4,0.0,0.0,,,,1,,,
02-04-2020,02-04-2020,Odisha,4,4,0.0,0.0,,,,0,,,
03-04-2020,03-04-2020,Odisha,5,5,0.0,0.0,,,,1,,,
04-04-2020,04-04-2020,Odisha,5,5,0.0,0.0,,,,0,,,
05-04-2020,05-04-2020,Odisha,20,20,0.0,0.0,,,,15,,,
06-04-2020,06-04-2020,Odisha,21,19,2.0,0.0,,,,1,,,
07-04-2020,07-04-2020,Odisha,21,19,2.0,0.0,,,,0,,,
08-04-2020,08-04-2020,Odisha,42,39,2.0,1.0,,,,21,,,
09-04-2020,09-04-2020,Odisha,42,39,2.0,1.0,,,,0,,,
10-04-2020,10-04-2020,Odisha,44,41,2.0,1.0,,,,2,,,
11-04-2020,11-04-2020,Odisha,48,45,2.0,1.0,,,,4,,,
12-04-2020,12-04-2020,Odisha,50,47,2.0,1.0,,,,2,,,
13-04-2020,13-04-2020,Odisha,54,41,12.0,1.0,,,,4,,,
14-04-2020,14-04-2020,Odisha,54,41,12.0,1.0,,,,0,,,
15-04-2020,15-04-2020,Odisha,60,41,18.0,1.0,,,,6,,,
16-04-2020,16-04-2020,Odisha,60,41,18.0,1.0,,,,0,,,
17-04-2020,17-04-2020,Odisha,60,40,19.0,1.0,,,,0,,,
18-04-2020,18-04-2020,Odisha,60,40,19.0,1.0,,,,0,,,
19-04-2020,19-04-2020,Odisha,61,36,24.0,1.0,,,,1,,,
20-04-2020,20-04-2020,Odisha,68,43,24.0,1.0,,,,7,,,
21-04-2020,21-04-2020,Odisha,74,49,24.0,1.0,,,,6,,,
22-04-2020,22-04-2020,Odisha,79,54,24.0,1.0,,,,5,,,
23-04-2020,23-04-2020,Odisha,83,50,32.0,1.0,,,,4,,,
24-04-2020,24-04-2020,Odisha,90,56,33.0,1.0,,,,7,,,
25-04-2020,25-04-2020,Odisha,94,60,33.0,1.0,,,,4,,,
26-04-2020,26-04-2020,Odisha,94,60,33.0,1.0,,,,0,,,
27-04-2020,27-04-2020,Odisha,103,67,35.0,1.0,,,,9,,,
28-04-2020,28-04-2020,Odisha,118,80,37.0,1.0,,,,15,,,
29-04-2020,29-04-2020,Odisha,118,79,38.0,1.0,,,,0,,,
30-04-2020,30-04-2020,Odisha,125,85,39.0,1.0,,,,7,,,
01-05-2020,01-05-2020,Odisha,142,102,39.0,1.0,,,,17,,,
02-05-2020,02-05-2020,Odisha,149,93,55.0,1.0,,,,7,,,
03-05-2020,03-05-2020,Odisha,157,100,56.0,1.0,,,,8,,,
04-05-2020,04-05-2020,Odisha,162,105,56.0,1.0,,,,5,,,
05-05-2020,05-05-2020,Odisha,169,108,60.0,1.0,,,,7,,,
06-05-2020,06-05-2020,Odisha,175,114,60.0,1.0,,,,6,,,
07-05-2020,07-05-2020,Odisha,185,122,61.0,2.0,,,,10,,,
08-05-2020,08-05-2020,Odisha,219,155,62.0,2.0,,,,34,,,
09-05-2020,09-05-2020,Odisha,271,206,63.0,2.0,,,,52,,,
10-05-2020,10-05-2020,Odisha,294,229,63.0,2.0,,,,23,,,
11-05-2020,11-05-2020,Odisha,377,306,68.0,3.0,,,,83,,,
12-05-2020,12-05-2020,Odisha,414,326,85.0,3.0,,,,37,,,
13-05-2020,13-05-2020,Odisha,437,318,116.0,3.0,,,,23,,,
14-05-2020,14-05-2020,Odisha,538,392,143.0,3.0,,,,101,,,
15-05-2020,15-05-2020,Odisha,611,450,158.0,3.0,,,,73,,,
16-05-2020,16-05-2020,Odisha,672,503,166.0,3.0,,,,61,,,
17-05-2020,17-05-2020,Odisha,737,538,196.0,3.0,,,,65,,,
18-05-2020,18-05-2020,Odisha,828,604,220.0,4.0,,,,91,,,
19-05-2020,19-05-2020,Odisha,876,652,220.0,4.0,,,,48,,,
20-05-2020,20-05-2020,Odisha,978,696,277.0,5.0,,,,102,,,
21-05-2020,21-05-2020,Odisha,1052,739,307.0,6.0,,,,74,,,
22-05-2020,22-05-2020,Odisha,1103,703,393.0,7.0,,,,51,,,
23-05-2020,23-05-2020,Odisha,1189,746,436.0,7.0,,,,86,,,
24-05-2020,24-05-2020,Odisha,1269,765,497.0,7.0,,,,80,,,
25-05-2020,25-05-2020,Odisha,1336,779,550.0,7.0,,,,67,,,
26-05-2020,26-05-2020,Odisha,1438,782,649.0,7.0,,,,102,,,
27-05-2020,27-05-2020,Odisha,1517,777,733.0,7.0,,,,79,,,
28-05-2020,28-05-2020,Odisha,1593,853,733.0,7.0,,,,76,,,
29-05-2020,29-05-2020,Odisha,1660,766,887.0,7.0,,,,67,,,
30-05-2020,30-05-2020,Odisha,1723,829,887.0,7.0,,,,63,,,
31-05-2020,31-05-2020,Odisha,1819,762,1050.0,7.0,,,,96,,,
01-06-2020,01-06-2020,Odisha,1948,815,1126.0,7.0,,,,129,,,
02-06-2020,02-06-2020,Odisha,2104,852,1245.0,7.0,,,,156,,,
03-06-2020,03-06-2020,Odisha,2245,913,1325.0,7.0,,,,141,,,
04-06-2020,04-06-2020,Odisha,2388,965,1416.0,7.0,,,,143,,,
05-06-2020,05-06-2020,Odisha,2478,1055,1416.0,7.0,,,,90,,,
06-06-2020,06-06-2020,Odisha,2608,996,1604.0,8.0,,,,130,,,
07-06-2020,07-06-2020,Odisha,2781,1057,1716.0,8.0,,,,173,,,
08-06-2020,08-06-2020,Odisha,2856,953,1894.0,9.0,,,,75,,,
09-06-2020,09-06-2020,Odisha,2994,992,1993.0,9.0,,,,138,,,
10-06-2020,10-06-2020,Odisha,3140,998,2133.0,9.0,,,,146,,,
11-06-2020,11-06-2020,Odisha,3250,959,2282.0,9.0,,,,110,,,
12-06-2020,12-06-2020,Odisha,3386,1023,2354.0,9.0,,,,136,,,
13-06-2020,13-06-2020,Odisha,3498,1014,2474.0,10.0,,,,112,,,
14-06-2020,14-06-2020,Odisha,3723,1119,2594.0,10.0,,,,225,,,
15-06-2020,15-06-2020,Odisha,3909,1190,2708.0,11.0,,,,186,,,
16-06-2020,16-06-2020,Odisha,4055,1190,2854.0,11.0,,,,146,,,
